"X.1","X","book_id","title","authors","language_code","books_count","goodreads_book_id","average_rating","ratings_count","image_url","small_image_url"
136,136,143,"All the Light We Cannot See","Anthony Doerr","en",139,18143977,4.31,470001,"https://images.gr-assets.com/books/1451445646m/18143977.jpg","https://images.gr-assets.com/books/1451445646s/18143977.jpg"
137,137,144,"Unbroken","Laura Hillenbrand","en",16,8664353,4.4,487775,"https://images.gr-assets.com/books/1327861115m/8664353.jpg","https://images.gr-assets.com/books/1327861115s/8664353.jpg"
138,138,145,"Deception Point","Dan Brown","en",180,976,3.67,455610,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
139,139,146,"The Goldfinch","Donna Tartt","en",108,17333223,3.87,396756,"https://images.gr-assets.com/books/1451554970m/17333223.jpg","https://images.gr-assets.com/books/1451554970s/17333223.jpg"
140,140,147,"Thirteen Reasons Why","Jay Asher","en",150,1217100,4.02,463783,"https://images.gr-assets.com/books/1333822506m/1217100.jpg","https://images.gr-assets.com/books/1333822506s/1217100.jpg"
141,141,148,"Girl with a Pearl Earring","Tracy Chevalier","en",169,2865,3.85,467577,"https://images.gr-assets.com/books/1327197580m/2865.jpg","https://images.gr-assets.com/books/1327197580s/2865.jpg"
142,142,149,"If I Stay","Gayle Forman","en",130,4374400,3.96,503527,"https://images.gr-assets.com/books/1347462970m/4374400.jpg","https://images.gr-assets.com/books/1347462970s/4374400.jpg"
143,143,150,"The Red Tent","Anita Diamant","en",80,4989,4.16,424981,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
144,144,151,"The Sea of Monsters","Rick Riordan","en",121,28186,4.23,514932,"https://images.gr-assets.com/books/1400602661m/28186.jpg","https://images.gr-assets.com/books/1400602661s/28186.jpg"
145,145,152,"Dear John","Nicholas Sparks","en",111,5526,4.01,441062,"https://images.gr-assets.com/books/1397749854m/5526.jpg","https://images.gr-assets.com/books/1397749854s/5526.jpg"
146,146,153,"City of Ashes","Cassandra Clare","en",125,1582996,4.21,541117,"https://images.gr-assets.com/books/1432730356m/1582996.jpg","https://images.gr-assets.com/books/1432730356s/1582996.jpg"
147,147,154,"Macbeth","William Shakespeare","en",1732,8852,3.88,496018,"https://images.gr-assets.com/books/1459795224m/8852.jpg","https://images.gr-assets.com/books/1459795224s/8852.jpg"
148,148,155,"The Two Towers","J.R.R. Tolkien","en",453,15241,4.42,480446,"https://images.gr-assets.com/books/1298415523m/15241.jpg","https://images.gr-assets.com/books/1298415523s/15241.jpg"
149,149,156,"Something Borrowed","Emily Giffin","en",65,42156,3.83,403601,"https://images.gr-assets.com/books/1305063535m/42156.jpg","https://images.gr-assets.com/books/1305063535s/42156.jpg"
150,150,157,"Green Eggs and Ham","Dr. Seuss,","en",72,23772,4.29,457475,"https://images.gr-assets.com/books/1468680100m/23772.jpg","https://images.gr-assets.com/books/1468680100s/23772.jpg"
151,151,158,"Charlie and the Chocolate Factory","Roald Dahl, Quentin Blake","en",338,6310,4.1,453959,"https://images.gr-assets.com/books/1309211401m/6310.jpg","https://images.gr-assets.com/books/1309211401s/6310.jpg"
152,152,159,"The Battle of the Labyrinth","Rick Riordan","en",92,2120932,4.39,508214,"https://images.gr-assets.com/books/1443142158m/2120932.jpg","https://images.gr-assets.com/books/1443142158s/2120932.jpg"
153,153,160,"Great Expectations","Charles Dickens","en",1725,2623,3.75,459247,"https://images.gr-assets.com/books/1327920219m/2623.jpg","https://images.gr-assets.com/books/1327920219s/2623.jpg"
154,154,161,"The Return of the King","J.R.R. Tolkien","en",470,18512,4.51,463959,"https://images.gr-assets.com/books/1389977161m/18512.jpg","https://images.gr-assets.com/books/1389977161s/18512.jpg"
155,155,162,"The Stranger","Albert Camus, Matthew    Ward","en",675,49552,3.96,420600,"https://images.gr-assets.com/books/1349927872m/49552.jpg","https://images.gr-assets.com/books/1349927872s/49552.jpg"
156,156,163,"The Lost Hero","Rick Riordan","en",72,7736182,4.35,271576,"https://images.gr-assets.com/books/1464201003m/7736182.jpg","https://images.gr-assets.com/books/1464201003s/7736182.jpg"
157,157,164,"Eleanor","Rainbow Rowell","en",103,15745753,4.11,514312,"https://images.gr-assets.com/books/1341952742m/15745753.jpg","https://images.gr-assets.com/books/1341952742s/15745753.jpg"
158,158,165,"A Feast for Crows","George R.R. Martin","en",176,13497,4.1,428186,"https://images.gr-assets.com/books/1429538615m/13497.jpg","https://images.gr-assets.com/books/1429538615s/13497.jpg"
159,159,166,"Matched","Ally Condie","en",84,7735333,3.68,511815,"https://images.gr-assets.com/books/1367706191m/7735333.jpg","https://images.gr-assets.com/books/1367706191s/7735333.jpg"
160,160,167,"American Gods","Neil Gaiman","en",196,4407,4.11,378019,"https://images.gr-assets.com/books/1258417001m/4407.jpg","https://images.gr-assets.com/books/1258417001s/4407.jpg"
161,161,168,"The Stand","Stephen King, Bernie Wrightson","en",195,149267,4.34,438832,"https://images.gr-assets.com/books/1213131305m/149267.jpg","https://images.gr-assets.com/books/1213131305s/149267.jpg"
162,162,169,"The Last Song","Nicholas Sparks","en",95,6400090,4.14,424637,"https://images.gr-assets.com/books/1286549186m/6400090.jpg","https://images.gr-assets.com/books/1286549186s/6400090.jpg"
163,163,170,"Digital Fortress","Dan Brown","en",185,11125,3.6,423019,"https://images.gr-assets.com/books/1360095966m/11125.jpg","https://images.gr-assets.com/books/1360095966s/11125.jpg"
164,164,171,"Emma","Jane Austen, Fiona Stafford","en",1710,6969,3.99,459826,"https://images.gr-assets.com/books/1373627931m/6969.jpg","https://images.gr-assets.com/books/1373627931s/6969.jpg"
165,165,172,"Anna Karenina","Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude","en",1492,15823480,4.02,297472,"https://images.gr-assets.com/books/1352422904m/15823480.jpg","https://images.gr-assets.com/books/1352422904s/15823480.jpg"
166,166,173,"A Clockwork Orange","Anthony Burgess","en",283,227463,3.98,431195,"https://images.gr-assets.com/books/1348339306m/227463.jpg","https://images.gr-assets.com/books/1348339306s/227463.jpg"
167,167,174,"The Shack","William Paul Young","en",134,1812457,3.74,419539,"https://images.gr-assets.com/books/1344270232m/1812457.jpg","https://images.gr-assets.com/books/1344270232s/1812457.jpg"
168,168,175,"The Last Olympian","Rick Riordan","en",87,4502507,4.5,397500,"https://images.gr-assets.com/books/1327924597m/4502507.jpg","https://images.gr-assets.com/books/1327924597s/4502507.jpg"
169,169,176,"It","Stephen King","en",7,18342,4.18,292592,"https://images.gr-assets.com/books/1309376909m/18342.jpg","https://images.gr-assets.com/books/1309376909s/18342.jpg"
170,170,177,"Crime and Punishment","Fyodor Dostoyevsky, David McDuff","en",1714,7144,4.18,380903,"https://images.gr-assets.com/books/1382846449m/7144.jpg","https://images.gr-assets.com/books/1382846449s/7144.jpg"
171,171,178,"The Bell Jar","Sylvia Plath","en",246,6514,3.98,401605,"https://images.gr-assets.com/books/1473890514m/6514.jpg","https://images.gr-assets.com/books/1473890514s/6514.jpg"
172,172,179,"Angela's Ashes","Frank McCourt","en",184,252577,4.07,392103,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
173,173,180,"Siddhartha","Hermann Hesse, Hilda Rosner","en",972,52036,3.99,372099,"https://images.gr-assets.com/books/1428715580m/52036.jpg","https://images.gr-assets.com/books/1428715580s/52036.jpg"
174,174,181,"In Cold Blood","Truman Capote","en",223,168642,4.05,381652,"https://images.gr-assets.com/books/1424931136m/168642.jpg","https://images.gr-assets.com/books/1424931136s/168642.jpg"
175,175,182,"Beautiful Creatures","Kami Garcia, Margaret Stohl","en",119,6304335,3.76,436093,"https://images.gr-assets.com/books/1327873282m/6304335.jpg","https://images.gr-assets.com/books/1327873282s/6304335.jpg"
176,176,183,"Clockwork Angel","Cassandra Clare","en",103,7171637,4.33,490890,"https://images.gr-assets.com/books/1454962884m/7171637.jpg","https://images.gr-assets.com/books/1454962884s/7171637.jpg"
177,177,184,"Matilda","Roald Dahl, Quentin Blake","en",242,39988,4.29,440743,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
178,178,185,"The Night Circus","Erin Morgenstern","en",119,9361589,4.03,429543,"https://images.gr-assets.com/books/1387124618m/9361589.jpg","https://images.gr-assets.com/books/1387124618s/9361589.jpg"
179,179,186,"The Other Boleyn Girl","Philippa Gregory","en",111,37470,4.04,381080,"https://images.gr-assets.com/books/1355932638m/37470.jpg","https://images.gr-assets.com/books/1355932638s/37470.jpg"
180,180,187,"Uglies","Scott Westerfeld","en",98,24770,3.86,449073,"https://images.gr-assets.com/books/1443904172m/24770.jpg","https://images.gr-assets.com/books/1443904172s/24770.jpg"
181,181,188,"A Dance with Dragons","George R.R. Martin","en",115,10664113,4.31,365954,"https://images.gr-assets.com/books/1327885335m/10664113.jpg","https://images.gr-assets.com/books/1327885335s/10664113.jpg"
182,182,189,"The Lord of the Rings","J.R.R. Tolkien","en",380,33,4.47,389054,"https://images.gr-assets.com/books/1411114164m/33.jpg","https://images.gr-assets.com/books/1411114164s/33.jpg"
183,183,190,"Wild","Cheryl Strayed","en",101,12262741,3.96,379872,"https://images.gr-assets.com/books/1453189881m/12262741.jpg","https://images.gr-assets.com/books/1453189881s/12262741.jpg"
184,184,191,"Watchmen","Alan Moore, Dave Gibbons, John Higgins","en",90,472331,4.35,398018,"https://images.gr-assets.com/books/1442239711m/472331.jpg","https://images.gr-assets.com/books/1442239711s/472331.jpg"
185,185,192,"The Name of the Wind","Patrick Rothfuss","en",123,186074,4.55,400101,"https://images.gr-assets.com/books/1472068073m/186074.jpg","https://images.gr-assets.com/books/1472068073s/186074.jpg"
186,186,193,"Outliers","Malcolm Gladwell","en",120,3228917,4.11,353011,"https://images.gr-assets.com/books/1344266315m/3228917.jpg","https://images.gr-assets.com/books/1344266315s/3228917.jpg"
187,187,195,"The Guernsey Literary and Potato Peel Pie Society","Mary Ann Shaffer, Annie Barrows","en",116,2728527,4.12,393626,"https://images.gr-assets.com/books/1351979318m/2728527.jpg","https://images.gr-assets.com/books/1351979318s/2728527.jpg"
188,188,196,"Fight Club","Chuck Palahniuk","en",162,5759,4.2,365349,"https://images.gr-assets.com/books/1357128997m/5759.jpg","https://images.gr-assets.com/books/1357128997s/5759.jpg"
189,189,197,"Dead Until Dark","Charlaine Harris","en",109,301082,3.96,420764,"https://images.gr-assets.com/books/1468560853m/301082.jpg","https://images.gr-assets.com/books/1468560853s/301082.jpg"
190,190,199,"Marley and Me","John Grogan","en",119,12691,4.12,367304,"https://images.gr-assets.com/books/1308858322m/12691.jpg","https://images.gr-assets.com/books/1308858322s/12691.jpg"
191,191,200,"And Then There Were None","Agatha Christie","en",474,16299,4.23,408983,"https://images.gr-assets.com/books/1391120695m/16299.jpg","https://images.gr-assets.com/books/1391120695s/16299.jpg"
192,192,201,"The Lost Symbol","Dan Brown","en",208,6411961,3.66,369428,"https://images.gr-assets.com/books/1358274396m/6411961.jpg","https://images.gr-assets.com/books/1358274396s/6411961.jpg"
193,193,202,"Hush, Hush","Becca Fitzpatrick","en",91,6339664,4,448166,"https://images.gr-assets.com/books/1358261334m/6339664.jpg","https://images.gr-assets.com/books/1358261334s/6339664.jpg"
194,194,203,"Beautiful Disaster","Jamie McGuire","en",85,11505797,4.15,418309,"https://images.gr-assets.com/books/1358259032m/11505797.jpg","https://images.gr-assets.com/books/1358259032s/11505797.jpg"
195,195,204,"A Christmas Carol","Charles Dickens","en",2380,5326,4.02,394540,"https://images.gr-assets.com/books/1406512317m/5326.jpg","https://images.gr-assets.com/books/1406512317s/5326.jpg"
196,196,205,"Interview with the Vampire","Anne Rice","en",189,43763,3.97,372566,"https://images.gr-assets.com/books/1380631642m/43763.jpg","https://images.gr-assets.com/books/1380631642s/43763.jpg"
197,197,206,"The Selection","Kiera Cass","en",93,10507293,4.15,505340,"https://images.gr-assets.com/books/1322103400m/10507293.jpg","https://images.gr-assets.com/books/1322103400s/10507293.jpg"
198,198,207,"One for the Money","Janet Evanovich","en",109,6853,4.03,391007,"https://images.gr-assets.com/books/1316730230m/6853.jpg","https://images.gr-assets.com/books/1316730230s/6853.jpg"
199,199,208,"The Immortal Life of Henrietta Lacks","Rebecca Skloot","en",66,6493208,4.04,377249,"https://images.gr-assets.com/books/1327878144m/6493208.jpg","https://images.gr-assets.com/books/1327878144s/6493208.jpg"
200,200,209,"The Silence of the Lambs","Thomas Harris","en",187,23807,4.14,351107,"https://images.gr-assets.com/books/1390426249m/23807.jpg","https://images.gr-assets.com/books/1390426249s/23807.jpg"
201,201,210,"Vampire Academy","Richelle Mead","en",132,345627,4.14,248283,"https://images.gr-assets.com/books/1361098973m/345627.jpg","https://images.gr-assets.com/books/1361098973s/345627.jpg"
202,202,211,"Blink","Malcolm Gladwell","en",116,40102,3.89,348196,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
203,203,212,"Atonement","Ian McEwan","en",155,6867,3.88,347006,"https://images.gr-assets.com/books/1320449708m/6867.jpg","https://images.gr-assets.com/books/1320449708s/6867.jpg"
204,204,213,"The Metamorphosis","Franz Kafka, Stanley Corngold","en",1316,485894,3.78,364933,"https://images.gr-assets.com/books/1359061917m/485894.jpg","https://images.gr-assets.com/books/1359061917s/485894.jpg"
205,205,214,"The Titan's Curse","Rick Riordan","en",94,561456,4.33,446668,"https://images.gr-assets.com/books/1361038385m/561456.jpg","https://images.gr-assets.com/books/1361038385s/561456.jpg"
206,206,215,"Ready Player One","Ernest Cline","en",112,9969571,4.31,349423,"https://images.gr-assets.com/books/1500930947m/9969571.jpg","https://images.gr-assets.com/books/1500930947s/9969571.jpg"
207,207,216,"The Art of Racing in the Rain","Garth Stein","en",90,3153910,4.19,327409,"https://images.gr-assets.com/books/1377206302m/3153910.jpg","https://images.gr-assets.com/books/1377206302s/3153910.jpg"
208,208,217,"The Devil in the White City","Erik Larson, Tony Goldwyn","en",70,21996,3.98,309385,"https://images.gr-assets.com/books/1312066724m/21996.jpg","https://images.gr-assets.com/books/1312066724s/21996.jpg"
209,209,218,"Bared to You","Sylvia Day","en",96,13572249,4.19,222678,"https://images.gr-assets.com/books/1477803272m/13572249.jpg","https://images.gr-assets.com/books/1477803272s/13572249.jpg"
210,210,219,"The Chronicles of Narnia","C.S. Lewis, Pauline Baynes","en",270,11127,4.24,376385,"https://images.gr-assets.com/books/1449868701m/11127.jpg","https://images.gr-assets.com/books/1449868701s/11127.jpg"
211,211,221,"A Child Called","Dave Pelzer","en",74,60748,4.08,311543,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
212,212,222,"The Bourne Identity","Robert Ludlum","en",143,7869,3.98,327122,"https://images.gr-assets.com/books/1335860740m/7869.jpg","https://images.gr-assets.com/books/1335860740s/7869.jpg"
213,213,223,"Artemis Fowl","Eoin Colfer","en",163,249747,3.82,386923,"https://images.gr-assets.com/books/1327945104m/249747.jpg","https://images.gr-assets.com/books/1327945104s/249747.jpg"
214,214,224,"Fallen","Lauren Kate","en",97,6487308,3.74,395296,"https://images.gr-assets.com/books/1440619649m/6487308.jpg","https://images.gr-assets.com/books/1440619649s/6487308.jpg"
215,215,226,"Dark Places","Gillian Flynn","en",131,5886881,3.92,333452,"https://images.gr-assets.com/books/1354988288m/5886881.jpg","https://images.gr-assets.com/books/1354988288s/5886881.jpg"
216,216,227,"The Client","John Grisham","en",134,5359,3.97,320083,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
217,217,229,"Alice's Adventures in Wonderland","Lewis Carroll, John Tenniel, Martin Gardner","en",845,24213,4.06,340920,"https://images.gr-assets.com/books/1327872220m/24213.jpg","https://images.gr-assets.com/books/1327872220s/24213.jpg"
218,218,230,"Persuasion","Jane Austen, James Kinsley, Deidre Shauna Lynch","en",1451,2156,4.13,365425,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
219,219,231,"Sarah's Key","Tatiana de Rosnay","en",117,556602,4.14,312444,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
220,220,232,"The Gunslinger","Stephen King","en",213,43615,3.99,332494,"https://images.gr-assets.com/books/1375776480m/43615.jpg","https://images.gr-assets.com/books/1375776480s/43615.jpg"
221,221,233,"Love in the Time of Cholera","Gabriel Garc","en",347,9712,3.89,283806,"https://images.gr-assets.com/books/1327124987m/9712.jpg","https://images.gr-assets.com/books/1327124987s/9712.jpg"
